time,shaft1.tlm.rx,shaft1.tlm.ry,shaft1.tlm.rz,shaft1.tlm.ax,shaft1.tlm.ay,shaft1.tlm.az,shaft1.tlm.vx,shaft1.tlm.vy,shaft1.tlm.vz,shaft1.tlm.wx,shaft1.tlm.wy,shaft1.tlm.wz,shaft1.tlm.fx,shaft1.tlm.fy,shaft1.tlm.fz,shaft1.tlm.tx,shaft1.tlm.ty,shaft1.tlm.tz,brg1.bIR`cs1.rx,brg1.bIR`cs1.ry,brg1.bIR`cs1.rz,brg1.bIR`cs1.ax,brg1.bIR`cs1.ay,brg1.bIR`cs1.az,brg1.bIR`cs1.vx,brg1.bIR`cs1.vy,brg1.bIR`cs1.vz,brg1.bIR`cs1.wx,brg1.bIR`cs1.wy,brg1.bIR`cs1.wz,brg1.bIR`cs1.fx,brg1.bIR`cs1.fy,brg1.bIR`cs1.fz,brg1.bIR`cs1.tx,brg1.bIR`cs1.ty,brg1.bIR`cs1.tz,brg1.bER`cs1.rx,brg1.bER`cs1.ry,brg1.bER`cs1.rz,brg1.bER`cs1.ax,brg1.bER`cs1.ay,brg1.bER`cs1.az,brg1.bER`cs1.vx,brg1.bER`cs1.vy,brg1.bER`cs1.vz,brg1.bER`cs1.wx,brg1.bER`cs1.wy,brg1.bER`cs1.wz,brg1.bER`cs1.fx,brg1.bER`cs1.fy,brg1.bER`cs1.fz,brg1.bER`cs1.tx,brg1.bER`cs1.ty,brg1.bER`cs1.tz,shaft2.tlm.rx,shaft2.tlm.ry,shaft2.tlm.rz,shaft2.tlm.ax,shaft2.tlm.ay,shaft2.tlm.az,shaft2.tlm.vx,shaft2.tlm.vy,shaft2.tlm.vz,shaft2.tlm.wx,shaft2.tlm.wy,shaft2.tlm.wz,shaft2.tlm.fx,shaft2.tlm.fy,shaft2.tlm.fz,shaft2.tlm.tx,shaft2.tlm.ty,shaft2.tlm.tz
0.886,-0.00255378,-0.0999674,-1.70568e-05,0.000170568,-0.00143371,-0.0255408,-0.00543814,0.00013894,-9.69769e-05,0.000970679,2.32278e-05,-0.0543991,-45.8008,1.10302,-1.45954,0.0773016,0.00186788,-4.35886,-0.00255105,4.46285e-05,-8.77509e-06,-0.570715,0.272144,3.11744,-0.00545324,0.000188887,-5.56272e-05,-0.0007281,0.000632798,-0.0496663,-43.5541,1.48729,-0.447219,-0.058516,0.0511756,-3.97304,-0.00254999,3.26109e-05,-1.64571e-05,-0.570974,0.275285,3.11602,-0.00544541,0.000142657,-9.53938e-05,0.000942464,4.33702e-06,-0.0544461,-41.2397,1.15195,-0.103416,0.0766466,0.00183253,-4.35326,-0.0025535,4.46868e-05,-8.95454e-06,-7.84166e-05,0.00170773,-0.0241818,-0.00546159,0.000191747,-5.70135e-05,-0.000706821,0.00065318,-0.0496196,-43.8089,1.5257,-0.452106,-0.0567884,0.0522707,-3.97548
0.887,-0.00255923,-0.0999672,-1.71515e-05,0.000171515,-0.0014337,-0.0255953,-0.00544522,0.000139418,-9.56305e-05,0.000957092,1.84842e-05,-0.0544701,-45.8906,1.08451,-1.43421,0.0768913,0.00147022,-4.36292,-0.0025565,4.48209e-05,-8.83667e-06,-0.570714,0.272143,3.11739,-0.0054628,0.000190298,-5.90029e-05,-0.000717567,0.000647914,-0.0496881,-43.619,1.50537,-0.485794,-0.0579967,0.0515983,-3.97594,-0.00255543,3.27501e-05,-1.65515e-05,-0.570975,0.275285,3.11597,-0.00544862,0.000140192,-9.48548e-05,0.000964901,5.58923e-07,-0.0544866,-41.3839,1.14111,-0.0618222,0.0772828,-0.00163505,-4.36043,-0.00255895,4.48794e-05,-9.01623e-06,-7.91513e-05,0.00170834,-0.0242315,-0.00545662,0.000186268,-5.62904e-05,-0.000726926,0.000637291,-0.0497107,-43.7621,1.49054,-0.454784,-0.0578947,0.0509663,-3.98221
0.888,-0.00256468,-0.0999671,-1.72464e-05,0.000172464,-0.00143369,-0.0256498,-0.00545412,0.000139943,-9.63789e-05,0.000963617,-1.90773e-05,-0.0545592,-45.9134,1.10692,-1.47934,0.077106,-0.00152559,-4.37059,-0.00256196,4.50122e-05,-8.89997e-06,-0.570713,0.272143,3.11734,-0.00546054,0.000188808,-6.1844e-05,-0.000729253,0.000638703,-0.0497645,-43.6128,1.52578,-0.537952,-0.0588014,0.0513508,-3.98142,-0.00256089,3.28901e-05,-1.66465e-05,-0.570976,0.275285,3.11591,-0.00545417,0.000139965,-9.47846e-05,0.000968071,1.87114e-05,-0.0545116,-41.3879,1.15271,-0.0841512,0.0784167,0.00175657,-4.35992,-0.00256441,4.50704e-05,-9.07917e-06,-7.98904e-05,0.00170894,-0.0242813,-0.00546452,0.000188012,-5.99662e-05,-0.00072551,0.000644094,-0.049752,-43.8314,1.50088,-0.477225,-0.058173,0.051537,-3.98592
0.889,-0.00257013,-0.099967,-1.73419e-05,0.000173419,-0.00143367,-0.0257044,-0.00545361,0.000140228,-9.79199e-05,0.000980114,2.29883e-05,-0.0545541,-45.8954,1.08652,-1.47318,0.0785628,0.00185105,-4.37029,-0.00256743,4.5202e-05,-8.96458e-06,-0.570712,0.272142,3.11729,-0.00546497,0.000185241,-6.18806e-05,-0.000731815,0.000643832,-0.0498104,-43.6256,1.46125,-0.516431,-0.0590623,0.0514856,-3.98546,-0.00256634,3.30304e-05,-1.67418e-05,-0.570977,0.275285,3.11586,-0.00545945,0.000142239,-9.74424e-05,0.000966656,-1.86433e-05,-0.054611,-41.4409,1.16458,-0.0849136,0.0777269,-0.00175202,-4.36879,-0.00256988,4.52605e-05,-9.14398e-06,-8.06336e-05,0.00170955,-0.0243312,-0.00546625,0.00019163,-6.65641e-05,-0.000728866,0.000641955,-0.0498166,-43.8439,1.53779,-0.537844,-0.0580085,0.0513355,-3.99094
0.89,-0.0025756,-0.0999668,-1.74377e-05,0.000174378,-0.00143366,-0.0257591,-0.00546473,0.000140813,-9.6806e-05,0.000967862,-2.01462e-05,-0.0546655,-46.0184,1.09269,-1.46416,0.077481,-0.0016095,-4.37909,-0.0025729,4.53906e-05,-9.03098e-06,-0.570712,0.272142,3.11724,-0.0054733,0.000191093,-6.8351e-05,-0.000729348,0.0006464,-0.0498667,-43.7302,1.52248,-0.568024,-0.0587686,0.0520103,-3.98961,-0.0025718,3.3171e-05,-1.68377e-05,-0.570978,0.275285,3.1158,-0.00545918,0.000139162,-9.72564e-05,0.000985433,9.84869e-06,-0.054619,-41.46,1.14424,-0.0910768,0.0792747,-0.00030866,-4.37026,-0.00257535,4.54489e-05,-9.21017e-06,-8.1381e-05,0.00171015,-0.0243811,-0.00546681,0.000183638,-6.39684e-05,-0.000737029,0.000641775,-0.0498769,-43.8575,1.47415,-0.512875,-0.0588951,0.0513381,-3.9963
0.891,-0.00258106,-0.0999667,-1.75341e-05,0.000175341,-0.00143365,-0.0258137,-0.00546673,0.000141164,-9.88777e-05,0.000988995,-4.33154e-06,-0.0546855,-46.0271,1.11363,-1.49,0.0790598,-0.000344075,-4.38098,-0.00257838,4.55776e-05,-9.09892e-06,-0.570711,0.272141,3.11719,-0.00547743,0.000187382,-6.71022e-05,-0.000735707,0.000647491,-0.0499298,-43.7956,1.52067,-0.565768,-0.0589361,0.052374,-3.99407,-0.00257727,3.33121e-05,-1.6934e-05,-0.570979,0.275285,3.11575,-0.00546992,0.000141201,-9.69308e-05,0.00098147,-1.22593e-05,-0.0546969,-41.509,1.16565,-0.0924396,0.0798212,-0.000552808,-4.37402,-0.00258083,4.5636e-05,-9.27809e-06,-8.21325e-05,0.00171076,-0.024431,-0.00547894,0.000189935,-6.97299e-05,-0.000732635,0.000649939,-0.0499196,-43.9482,1.52049,-0.558653,-0.0585325,0.0519916,-3.99931
0.892,-0.00258653,-0.0999665,-1.76308e-05,0.000176308,-0.00143364,-0.0258685,-0.00547137,0.000141584,-9.93294e-05,0.00099353,-3.72519e-06,-0.054732,-46.0485,1.10608,-1.4999,0.0794951,-0.00029605,-4.38463,-0.00258386,4.57632e-05,-9.16844e-06,-0.57071,0.27214,3.11714,-0.00548116,0.000187425,-7.16724e-05,-0.000737042,0.000649662,-0.0499787,-43.7665,1.48071,-0.598083,-0.0594785,0.0519975,-3.99903,-0.00258274,3.34536e-05,-1.70307e-05,-0.57098,0.275285,3.11569,-0.00547139,0.00014181,-0.000100201,0.000987482,-1.94746e-05,-0.0547565,-41.5269,1.15743,-0.115471,0.0790511,-0.00270674,-4.38152,-0.00258631,4.58217e-05,-9.34769e-06,-8.2888e-05,0.00171137,-0.024481,-0.00548601,0.000189507,-7.05979e-05,-0.00073624,0.000652758,-0.049979,-44.0055,1.50931,-0.564162,-0.0588784,0.0522306,-4.00405
0.893,-0.00259201,-0.0999664,-1.7728e-05,0.00017728,-0.00143362,-0.0259232,-0.00548048,0.00014212,-9.8761e-05,0.000987101,-3.24341e-05,-0.0548232,-46.1693,1.11998,-1.47209,0.0788288,-0.00260193,-4.39203,-0.00258934,4.59474e-05,-9.23978e-06,-0.570709,0.27214,3.11709,-0.00548748,0.000185069,-7.34355e-05,-0.000744172,0.000645684,-0.0500484,-43.818,1.44511,-0.610936,-0.0600344,0.0515603,-4.00453,-0.00258822,3.35956e-05,-1.71279e-05,-0.570981,0.275285,3.11564,-0.00547509,0.000139662,-9.87907e-05,0.000987687,-1.29172e-05,-0.0547988,-41.561,1.12669,-0.0905681,0.0789782,-0.00191785,-4.38471,-0.00259179,4.60057e-05,-9.41881e-06,-8.36476e-05,0.00171198,-0.0245311,-0.00548433,0.000184741,-7.28652e-05,-0.000742575,0.000651312,-0.0500409,-44.0004,1.47732,-0.579346,-0.0595863,0.0521192,-4.00959
0.894,-0.00259749,-0.0999663,-1.78256e-05,0.000178256,-0.00143361,-0.0259781,-0.00548399,0.000142512,-9.87701e-05,0.000987553,-1.85041e-05,-0.0548584,-46.1931,1.1484,-1.49002,0.0789597,-0.00147813,-4.39464,-0.00259483,4.613e-05,-9.31264e-06,-0.570709,0.272139,3.11704,-0.00549336,0.00018181,-7.12451e-05,-0.000749441,0.000650097,-0.0501074,-43.9123,1.4337,-0.57043,-0.0605362,0.0518865,-4.00954,-0.0025937,3.37379e-05,-1.72255e-05,-0.570982,0.275285,3.11558,-0.00548342,0.000143338,-9.85829e-05,0.000982947,-3.61772e-05,-0.054885,-41.5857,1.17347,-0.103175,0.0785943,-0.00332891,-4.39116,-0.00259728,4.61884e-05,-9.49181e-06,-8.44111e-05,0.00171259,-0.0245812,-0.00549106,0.00018185,-7.55353e-05,-0.000749342,0.000646678,-0.0501068,-44.0465,1.45169,-0.602842,-0.0600129,0.0517402,-4.01444
0.895,-0.00260298,-0.0999661,-1.79236e-05,0.000179236,-0.0014336,-0.026033,-0.00549232,0.00014303,-9.8135e-05,0.000980645,-3.98486e-05,-0.0549418,-46.304,1.11732,-1.46723,0.0783728,-0.00318759,-4.40125,-0.00260032,4.63111e-05,-9.3873e-06,-0.570708,0.272139,3.11699,-0.00549641,0.000178806,-7.53008e-05,-0.000754167,0.000649019,-0.0501652,-43.906,1.39852,-0.607592,-0.0608318,0.0519916,-4.01391,-0.00259918,3.38806e-05,-1.73235e-05,-0.570983,0.275285,3.11553,-0.00548947,0.000145169,-9.94039e-05,0.000990762,-1.95443e-05,-0.0549096,-41.6652,1.1808,-0.0990828,0.0794603,-0.00196861,-4.39287,-0.00260277,4.63695e-05,-9.56638e-06,-8.51782e-05,0.0017132,-0.0246314,-0.00550052,0.000180578,-7.18348e-05,-0.000754463,0.000648413,-0.050171,-44.1256,1.44398,-0.574033,-0.0603952,0.051876,-4.01978
0.896,-0.00260847,-0.099966,-1.8022e-05,0.000180221,-0.00143359,-0.0260879,-0.00549486,0.000143398,-9.93314e-05,0.000992975,-2.59697e-05,-0.0549674,-46.2704,1.1168,-1.48859,0.0793893,-0.00207479,-4.4034,-0.00260582,4.64905e-05,-9.46364e-06,-0.570707,0.272138,3.11694,-0.00550067,0.000174453,-7.44356e-05,-0.000761777,0.000644677,-0.0502395,-43.9128,1.34117,-0.614558,-0.0615923,0.051398,-4.02024,-0.00260467,3.40239e-05,-1.74219e-05,-0.570984,0.275285,3.11547,-0.00549346,0.000139025,-9.79124e-05,0.000982148,-2.95918e-05,-0.0549813,-41.6159,1.10761,-0.100354,0.0787849,-0.00187613,-4.39766,-0.00260827,4.65489e-05,-9.6427e-06,-8.59493e-05,0.00171381,-0.0246817,-0.00550141,0.000176137,-7.51197e-05,-0.000757365,0.000650416,-0.0502247,-44.1331,1.41005,-0.599317,-0.0606656,0.0520397,-4.02408
0.897,-0.00261396,-0.0999658,-1.81208e-05,0.000181209,-0.00143358,-0.0261429,-0.0055006,0.000143851,-9.84853e-05,0.000984558,-2.41538e-05,-0.0550248,-46.3913,1.18739,-1.47971,0.0787856,-0.00193157,-4.40778,-0.00261133,4.66684e-05,-9.5417e-06,-0.570706,0.272137,3.11689,-0.00550685,0.00017339,-7.44807e-05,-0.00075795,0.000652323,-0.0502819,-43.9934,1.35605,-0.596383,-0.060802,0.0523737,-4.02282,-0.00261017,3.41676e-05,-1.75208e-05,-0.570985,0.275285,3.11542,-0.00549842,0.00014303,-9.87958e-05,0.000995945,-3.13964e-05,-0.0550217,-41.7164,1.17119,-0.0935338,0.0799934,-0.00287276,-4.4015,-0.00261378,4.67267e-05,-9.72073e-06,-8.67242e-05,0.00171442,-0.024732,-0.00550411,0.0001698,-7.64104e-05,-0.000766462,0.000643454,-0.0503018,-44.152,1.35827,-0.611768,-0.0612894,0.051475,-4.0301
0.898,-0.00261946,-0.0999657,-1.82201e-05,0.000182201,-0.00143357,-0.0261979,-0.00550651,0.000144309,-9.93113e-05,0.000992464,-3.77741e-05,-0.055084,-46.4053,1.14028,-1.49517,0.0790333,-0.00301138,-4.41306,-0.00261684,4.68445e-05,-9.62147e-06,-0.570705,0.272137,3.11684,-0.00551208,0.000171088,-7.80575e-05,-0.00076965,0.000642654,-0.0503631,-44.0449,1.36357,-0.640658,-0.0620318,0.0513026,-4.02992,-0.00261567,3.43114e-05,-1.762e-05,-0.570986,0.275285,3.11536,-0.00550813,0.000145539,-9.82595e-05,0.000988883,-2.85319e-05,-0.0550751,-41.7689,1.149,-0.0900385,0.0794093,-0.00259806,-4.40582,-0.00261929,4.69029e-05,-9.80051e-06,-8.75025e-05,0.00171504,-0.0247824,-0.00551272,0.000170008,-7.36942e-05,-0.000761857,0.000653169,-0.0503409,-44.2191,1.35651,-0.587422,-0.0611091,0.0522634,-4.03327
0.899,-0.00262497,-0.0999655,-1.83197e-05,0.000183197,-0.00143355,-0.026253,-0.00551052,0.000144718,-9.94372e-05,0.000993922,-3.01968e-05,-0.0551242,-46.4142,1.16477,-1.50001,0.0795263,-0.00240671,-4.41583,-0.00262235,4.7019e-05,-9.70301e-06,-0.570705,0.272136,3.11679,-0.00551611,0.000167212,-7.61365e-05,-0.00077067,0.000650746,-0.0504068,-44.0523,1.30635,-0.630349,-0.0621443,0.0520697,-4.03338,-0.00262118,3.44561e-05,-1.77195e-05,-0.570987,0.275285,3.1153,-0.00551207,0.000140729,-9.74671e-05,0.000991095,-3.37905e-05,-0.0551312,-41.8107,1.11638,-0.0662409,0.0792362,-0.00263401,-4.41028,-0.0026248,4.70774e-05,-9.88194e-06,-8.82846e-05,0.00171565,-0.0248328,-0.00551904,0.000171067,-7.92391e-05,-0.00077269,0.000643313,-0.0504247,-44.2759,1.37282,-0.633683,-0.0617921,0.0514586,-4.04013
0.9,-0.00263048,-0.0999654,-1.84196e-05,0.000184197,-0.00143355,-0.0263081,-0.00551623,0.000145172,-9.892e-05,0.00098872,-3.12469e-05,-0.0551814,-46.4757,1.20402,-1.5091,0.0790116,-0.00250274,-4.42036,-0.00262787,4.71918e-05,-9.78622e-06,-0.570704,0.272135,3.11674,-0.00552319,0.000169961,-8.07035e-05,-0.000771858,0.000649923,-0.0504756,-44.114,1.34555,-0.663452,-0.0618627,0.0523955,-4.03813,-0.00262669,3.46011e-05,-1.78194e-05,-0.570988,0.275285,3.11525,-0.00551365,0.000147211,-0.00010126,0.00100184,-3.14523e-05,-0.0551687,-41.8234,1.19536,-0.120277,0.08073,-0.00274446,-4.41284,-0.00263032,4.72501e-05,-9.96522e-06,-8.90702e-05,0.00171627,-0.0248833,-0.00551922,0.000164769,-7.90573e-05,-0.000774329,0.000649995,-0.0504728,-44.2744,1.32112,-0.63443,-0.0618705,0.0519682,-4.044
0.901,-0.002636,-0.0999652,-1.852e-05,0.0001852,-0.00143354,-0.0263633,-0.00552007,0.000145578,-0.000100545,0.00100495,-3.20965e-05,-0.0552199,-46.5091,1.13471,-1.48992,0.080137,-0.00256045,-4.42391,-0.00263339,4.73628e-05,-9.87127e-06,-0.570703,0.272135,3.11669,-0.00552545,0.000168757,-8.38468e-05,-0.000777867,0.000650407,-0.0505368,-44.1509,1.37186,-0.708042,-0.0627032,0.0521262,-4.04375,-0.00263221,3.47462e-05,-1.79199e-05,-0.570989,0.275285,3.11519,-0.00552176,0.00014791,-9.97301e-05,0.000991296,-2.17987e-05,-0.0552204,-41.8815,1.16672,-0.0927297,0.0795872,-0.00109284,-4.41657,-0.00263584,4.74212e-05,-1.00502e-05,-8.98593e-05,0.00171689,-0.0249338,-0.00552668,0.000168076,-8.19475e-05,-0.000775155,0.000654975,-0.0505269,-44.3292,1.34017,-0.652933,-0.062168,0.0524115,-4.048
0.902,-0.00264152,-0.0999651,-1.86207e-05,0.000186208,-0.00143353,-0.0264185,-0.0055241,0.00014599,-9.96763e-05,0.000996683,-1.62112e-05,-0.0552602,-46.5241,1.17223,-1.50069,0.079877,-0.00130053,-4.42643,-0.00263892,4.75321e-05,-9.95795e-06,-0.570702,0.272134,3.11664,-0.00553138,0.00016191,-8.01053e-05,-0.000784024,0.000656,-0.0505887,-44.1892,1.24675,-0.633838,-0.0633363,0.052616,-4.04804,-0.00263773,3.48921e-05,-1.80207e-05,-0.57099,0.275285,3.11514,-0.00552698,0.000143641,-9.89405e-05,0.00100098,-3.50948e-05,-0.0552769,-41.9417,1.16463,-0.0927191,0.079968,-0.00313479,-4.42219,-0.00264137,4.75904e-05,-1.0137e-05,-9.06519e-05,0.00171751,-0.0249844,-0.00553134,0.000172082,-8.78335e-05,-0.000780508,0.000650077,-0.0505983,-44.37,1.38214,-0.704887,-0.0623266,0.0519981,-4.05382
0.903,-0.00264704,-0.099965,-1.87218e-05,0.000187218,-0.00143352,-0.0264738,-0.00553087,0.000146475,-0.000100054,0.000999908,-3.72495e-05,-0.0553281,-46.5699,1.17911,-1.50726,0.0799109,-0.00297687,-4.4321,-0.00264445,4.76996e-05,-1.00465e-05,-0.570701,0.272134,3.11659,-0.0055346,0.000168296,-8.88768e-05,-0.000777044,0.000657822,-0.0506465,-44.1993,1.31165,-0.725556,-0.0620924,0.0533506,-4.05134,-0.00264325,3.50383e-05,-1.81217e-05,-0.570991,0.275285,3.11508,-0.00552808,0.000148783,-0.000101735,0.00101141,-1.61053e-05,-0.055294,-41.9342,1.2084,-0.128249,0.0819946,-0.00110539,-4.42189,-0.0026469,4.77579e-05,-1.02254e-05,-9.1448e-05,0.00171813,-0.0250351,-0.00553668,0.000157608,-7.96155e-05,-0.000789031,0.000657782,-0.0506516,-44.4156,1.26509,-0.637148,-0.0631057,0.0526203,-4.05824
0.904,-0.00265258,-0.0999648,-1.88233e-05,0.000188233,-0.00143352,-0.0265291,-0.00553278,0.000146832,-0.000101687,0.00101672,-1.89055e-05,-0.0553473,-46.6022,1.14412,-1.50142,0.0810639,-0.00149727,-4.43432,-0.00264998,4.78655e-05,-1.01368e-05,-0.5707,0.272133,3.11654,-0.00554132,0.000160801,-8.46118e-05,-0.000790007,0.000659686,-0.0507109,-44.2633,1.29801,-0.714247,-0.0635273,0.0529022,-4.05752,-0.00264878,3.51848e-05,-1.82231e-05,-0.570992,0.275285,3.11503,-0.00553547,0.000147396,-9.97336e-05,0.000999119,-3.25494e-05,-0.0553733,-42.013,1.18018,-0.0879861,0.0799458,-0.00234387,-4.42922,-0.00265243,4.79236e-05,-1.03156e-05,-9.22473e-05,0.00171875,-0.0250858,-0.00553826,0.000163585,-8.93589e-05,-0.000780403,0.000662726,-0.0506989,-44.4217,1.30145,-0.711307,-0.0626388,0.0530332,-4.06174
0.905,-0.00265811,-0.0999647,-1.8925e-05,0.00018925,-0.00143351,-0.0265845,-0.00554014,0.000147334,-9.98128e-05,0.000997683,-2.99948e-05,-0.055421,-46.6484,1.17348,-1.5054,0.0797549,-0.00239968,-4.43949,-0.00265553,4.80294e-05,-1.02287e-05,-0.5707,0.272132,3.11649,-0.00554337,0.000160181,-8.93858e-05,-0.000790369,0.000657979,-0.0507692,-44.2812,1.25456,-0.725077,-0.0637563,0.0525517,-4.06265,-0.00265432,3.5332e-05,-1.8325e-05,-0.570993,0.275285,3.11497,-0.00554133,0.00014735,-0.00010145,0.00100825,-3.21668e-05,-0.0554217,-42.0662,1.21324,-0.124403,0.0804364,-0.00333141,-4.43428,-0.00265798,4.80878e-05,-1.04077e-05,-9.30498e-05,0.00171938,-0.0251366,-0.00554423,0.000164706,-9.04957e-05,-0.000789078,0.000660292,-0.0507697,-44.4707,1.32378,-0.72922,-0.0628888,0.0528012,-4.06749
0.906,-0.00266365,-0.0999645,-1.90271e-05,0.000190272,-0.00143351,-0.0266399,-0.00554503,0.000147772,-0.000101053,0.00100994,-3.53685e-05,-0.05547,-46.6722,1.14882,-1.48992,0.0807181,-0.00282557,-4.44339,-0.00266107,4.81917e-05,-1.03225e-05,-0.570699,0.272132,3.11643,-0.00554465,0.000162208,-9.36171e-05,-0.0007912,0.000659675,-0.0508307,-44.2663,1.25912,-0.765625,-0.0638486,0.0527441,-4.06756,-0.00265986,3.54796e-05,-1.8427e-05,-0.570994,0.275285,3.11492,-0.00554172,0.000145761,-0.000100616,0.00100504,-3.29004e-05,-0.0554681,-42.0493,1.16776,-0.0972068,0.0803464,-0.00294654,-4.43743,-0.00266352,4.82499e-05,-1.05014e-05,-9.38555e-05,0.00172,-0.0251874,-0.00554975,0.000157932,-8.93771e-05,-0.000795208,0.000662099,-0.0508273,-44.5158,1.26176,-0.712296,-0.0637456,0.0529811,-4.07205
0.907,-0.0026692,-0.0999644,-1.91296e-05,0.000191296,-0.0014335,-0.0266954,-0.00555044,0.000148224,-0.000100346,0.00100284,-3.64346e-05,-0.0555242,-46.7813,1.20411,-1.50403,0.0802168,-0.00291273,-4.44783,-0.00266662,4.83523e-05,-1.04181e-05,-0.570698,0.272131,3.11638,-0.00555398,0.000154639,-8.97489e-05,-0.000800026,0.000667737,-0.050882,-44.3562,1.20821,-0.73208,-0.0644545,0.0536063,-4.07138,-0.0026654,3.56274e-05,-1.85296e-05,-0.570995,0.275285,3.11486,-0.00555109,0.000147762,-0.000100115,0.00101221,-2.42721e-05,-0.0555046,-42.169,1.21745,-0.107708,0.0809895,-0.00138971,-4.4394,-0.00266907,4.84104e-05,-1.05969e-05,-9.46644e-05,0.00172063,-0.0252383,-0.00554549,0.00015872,-9.6079e-05,-0.000795547,0.000658196,-0.0508945,-44.4784,1.26917,-0.770986,-0.0635279,0.0526461,-4.07729
0.908,-0.00267475,-0.0999642,-1.92324e-05,0.000192324,-0.0014335,-0.0267509,-0.00555203,0.000148575,-0.000101663,0.00101654,-1.69203e-05,-0.0555401,-46.675,1.15716,-1.52035,0.0814003,-0.00135444,-4.44883,-0.00267218,4.8511e-05,-1.05152e-05,-0.570697,0.27213,3.11633,-0.00555132,0.000160272,-9.99286e-05,-0.000792342,0.0006694,-0.0509398,-44.3551,1.28765,-0.831366,-0.0632573,0.0545372,-4.07474,-0.00267095,3.57756e-05,-1.86325e-05,-0.570996,0.275285,3.1148,-0.00555757,0.000150399,-0.00010305,0.00102005,-2.53592e-05,-0.0555455,-42.1494,1.20612,-0.149498,0.0830651,-0.0011457,-4.44084,-0.00267463,4.85692e-05,-1.06943e-05,-9.54763e-05,0.00172126,-0.0252893,-0.00555745,0.00015326,-9.20848e-05,-0.000798771,0.000672448,-0.0509366,-44.576,1.23184,-0.741915,-0.0636227,0.0537755,-4.08074
0.909,-0.0026803,-0.0999641,-1.93355e-05,0.000193355,-0.0014335,-0.0268065,-0.00555625,0.000148998,-0.000102905,0.00102891,-1.88861e-05,-0.0555825,-46.7688,1.18903,-1.49902,0.0822893,-0.00150661,-4.45264,-0.00267773,4.86681e-05,-1.06144e-05,-0.570696,0.27213,3.11628,-0.00556225,0.000156012,-9.73406e-05,-0.00078511,0.000691923,-0.0509656,-44.434,1.25394,-0.816645,-0.0621614,0.0569012,-4.07574,-0.00267651,3.59246e-05,-1.87355e-05,-0.570997,0.275285,3.11475,-0.00555502,0.000146713,-0.000101932,0.00104375,-7.92104e-06,-0.0555508,-42.2186,1.19246,-0.108461,0.0855354,0.000144256,-4.44072,-0.00268018,4.8726e-05,-1.0793e-05,-9.62911e-05,0.0017219,-0.0253403,-0.00555958,0.000158954,-0.000101801,-0.000797052,0.000674905,-0.0509996,-44.6004,1.26478,-0.809269,-0.0639951,0.0540173,-4.08608
0.91,-0.00268586,-0.0999639,-1.94389e-05,0.000194389,-0.0014335,-0.0268621,-0.00555743,0.000149339,-0.000105512,0.00105532,-6.79059e-06,-0.0555944,-46.7214,1.19894,-1.57963,0.0842282,-0.000551562,-4.45418,-0.0026833,4.88231e-05,-1.07148e-05,-0.570695,0.272129,3.11623,-0.00556953,0.0001534,-9.93627e-05,-0.000800387,0.000677177,-0.0510609,-44.5165,1.19405,-0.792338,-0.0638885,0.054715,-4.08483,-0.00268207,3.60739e-05,-1.8839e-05,-0.570998,0.275285,3.11469,-0.00556738,0.000153761,-0.000101893,0.00102717,-3.04531e-05,-0.0556458,-42.3065,1.26696,-0.139425,0.0825821,-0.00309222,-4.45138,-0.00268575,4.88814e-05,-1.08939e-05,-9.71087e-05,0.00172253,-0.0253914,-0.00556491,0.000155068,-0.000101388,-0.000781805,0.000703057,-0.0510048,-44.6295,1.22879,-0.809458,-0.0626176,0.0562515,-4.0859
0.911,-0.00269143,-0.0999638,-1.95426e-05,0.000195427,-0.00143351,-0.0269178,-0.00556928,0.000149967,-0.000102072,0.00102009,-3.71395e-05,-0.055713,-46.8213,1.13503,-1.49332,0.0811391,-0.00295703,-4.46373,-0.00268887,4.89769e-05,-1.08172e-05,-0.570695,0.272129,3.11618,-0.00556743,0.000152414,-0.000103331,-0.000784512,0.00069984,-0.051068,-44.4697,1.20462,-0.846466,-0.0627435,0.0563024,-4.08583,-0.00268763,3.62234e-05,-1.89429e-05,-0.571,0.275285,3.11464,-0.00556786,0.000152408,-0.000106285,0.00104615,-3.30148e-05,-0.0556827,-42.3488,1.23945,-0.135024,0.0838372,-0.00422146,-4.45548,-0.00269132,4.90348e-05,-1.0996e-05,-9.79292e-05,0.00172317,-0.0254425,-0.00557818,0.000148949,-9.75745e-05,-0.00080493,0.000678484,-0.0511261,-44.7488,1.18924,-0.777541,-0.0645782,0.0542921,-4.09637
