time,shaft1.tlm.rx,shaft1.tlm.ry,shaft1.tlm.rz,shaft1.tlm.ax,shaft1.tlm.ay,shaft1.tlm.az,shaft1.tlm.vx,shaft1.tlm.vy,shaft1.tlm.vz,shaft1.tlm.wx,shaft1.tlm.wy,shaft1.tlm.wz,shaft1.tlm.fx,shaft1.tlm.fy,shaft1.tlm.fz,shaft1.tlm.tx,shaft1.tlm.ty,shaft1.tlm.tz,brg1.bIR`cs1.rx,brg1.bIR`cs1.ry,brg1.bIR`cs1.rz,brg1.bIR`cs1.ax,brg1.bIR`cs1.ay,brg1.bIR`cs1.az,brg1.bIR`cs1.vx,brg1.bIR`cs1.vy,brg1.bIR`cs1.vz,brg1.bIR`cs1.wx,brg1.bIR`cs1.wy,brg1.bIR`cs1.wz,brg1.bIR`cs1.fx,brg1.bIR`cs1.fy,brg1.bIR`cs1.fz,brg1.bIR`cs1.tx,brg1.bIR`cs1.ty,brg1.bIR`cs1.tz,brg1.bER`cs1.rx,brg1.bER`cs1.ry,brg1.bER`cs1.rz,brg1.bER`cs1.ax,brg1.bER`cs1.ay,brg1.bER`cs1.az,brg1.bER`cs1.vx,brg1.bER`cs1.vy,brg1.bER`cs1.vz,brg1.bER`cs1.wx,brg1.bER`cs1.wy,brg1.bER`cs1.wz,brg1.bER`cs1.fx,brg1.bER`cs1.fy,brg1.bER`cs1.fz,brg1.bER`cs1.tx,brg1.bER`cs1.ty,brg1.bER`cs1.tz,shaft2.tlm.rx,shaft2.tlm.ry,shaft2.tlm.rz,shaft2.tlm.ax,shaft2.tlm.ay,shaft2.tlm.az,shaft2.tlm.vx,shaft2.tlm.vy,shaft2.tlm.vz,shaft2.tlm.wx,shaft2.tlm.wy,shaft2.tlm.wz,shaft2.tlm.fx,shaft2.tlm.fy,shaft2.tlm.fz,shaft2.tlm.tx,shaft2.tlm.ty,shaft2.tlm.tz
7.569,-0.0995469,-0.00950867,8.04235e-18,-8.04235e-17,7.63636e-17,-1.47557,-0.00311311,0.0325914,2.84364e-18,-7.11315e-18,2.78864e-17,-0.327397,-22.3346,260.765,2.275e-14,-5.69052e-16,2.23043e-15,-26.1923,-0.0995481,0.0904913,8.04235e-18,1.5708,9.53336e-17,-1.20056,-0.00311311,0.0325914,2.84364e-18,7.1465e-18,1.67213e-17,-0.164094,-24.6693,260.748,2.27496e-14,5.72169e-16,1.33815e-15,-13.1275,-0.0995481,0.0904913,8.04235e-18,1.5708,7.6365e-17,-1.47555,-0.00311311,0.0325914,2.84364e-18,-7.11315e-18,2.78864e-17,-0.327397,-27.3584,260.714,2.27487e-14,-5.69501e-16,2.23155e-15,-26.1918,-0.0995483,0.0904914,8.04237e-18,-5.66646e-17,9.53337e-17,-1.20056,-0.00311312,0.0325914,2.84364e-18,7.1465e-18,1.67213e-17,-0.164094,-25.0237,260.731,2.27492e-14,5.7172e-16,1.33642e-15,-13.1189
7.579,-0.0995775,-0.00918268,8.07079e-18,-8.07079e-17,7.63187e-17,-1.47884,-0.00300685,0.0326064,2.84401e-18,-7.15404e-18,2.7901e-17,-0.327447,-21.4842,260.884,2.27528e-14,-5.72323e-16,2.2316e-15,-26.1963,-0.0995787,0.0908173,8.07079e-18,1.5708,9.54606e-17,-1.20219,-0.00300685,0.0326064,2.84401e-18,7.18741e-18,1.66437e-17,-0.163311,-23.819,260.867,2.27524e-14,5.75443e-16,1.33194e-15,-13.0649,-0.0995787,0.0908173,8.07079e-18,1.5708,7.63201e-17,-1.47882,-0.00300685,0.0326064,2.84401e-18,-7.15404e-18,2.7901e-17,-0.327447,-26.5084,260.835,2.27517e-14,-5.72773e-16,2.23272e-15,-26.1958,-0.0995789,0.0908174,8.0708e-18,-5.67943e-17,9.54607e-17,-1.20219,-0.00300685,0.0326064,2.84401e-18,7.18741e-18,1.66437e-17,-0.163311,-24.1736,260.851,2.27521e-14,5.74993e-16,1.3302e-15,-13.0562
7.589,-0.099607,-0.00885655,8.09923e-18,-8.09923e-17,7.62724e-17,-1.48211,-0.00290048,0.0326209,2.84431e-18,-7.19503e-18,2.79156e-17,-0.327496,-20.6331,260.999,2.27551e-14,-5.75603e-16,2.23277e-15,-26.2002,-0.0996082,0.0911434,8.09923e-18,1.5708,9.55876e-17,-1.20382,-0.00290048,0.0326209,2.84432e-18,7.22843e-18,1.65655e-17,-0.162523,-22.968,260.983,2.27548e-14,5.78726e-16,1.32568e-15,-13.0018,-0.0996082,0.0911434,8.09923e-18,1.5708,7.62738e-17,-1.4821,-0.00290048,0.0326209,2.84432e-18,-7.19504e-18,2.79156e-17,-0.327496,-25.6576,260.951,2.27542e-14,-5.76054e-16,2.23389e-15,-26.1997,-0.0996085,0.0911436,8.09925e-18,-5.69233e-17,9.55877e-17,-1.20382,-0.00290049,0.0326209,2.84432e-18,7.22843e-18,1.65655e-17,-0.162523,-23.3227,260.967,2.27545e-14,5.78274e-16,1.32394e-15,-12.9931
7.599,-0.0996355,-0.00853027,8.12768e-18,-8.12768e-17,7.62248e-17,-1.48539,-0.00279403,0.0326349,2.84456e-18,-7.23614e-18,2.79302e-17,-0.327543,-19.7813,261.109,2.2757e-14,-5.78891e-16,2.23393e-15,-26.2039,-0.0996367,0.0914697,8.12768e-18,1.5708,9.57145e-17,-1.20544,-0.00279403,0.0326349,2.84457e-18,7.26956e-18,1.64869e-17,-0.16173,-22.1163,261.094,2.27568e-14,5.82018e-16,1.31939e-15,-12.9384,-0.0996367,0.0914697,8.12768e-18,1.5708,7.62262e-17,-1.48537,-0.00279403,0.0326349,2.84457e-18,-7.23614e-18,2.79302e-17,-0.327543,-24.806,261.064,2.27563e-14,-5.79344e-16,2.23506e-15,-26.2034,-0.099637,0.0914699,8.12769e-18,-5.70517e-17,9.57146e-17,-1.20545,-0.00279403,0.0326349,2.84457e-18,7.26956e-18,1.64869e-17,-0.16173,-22.471,261.079,2.27565e-14,5.81565e-16,1.31765e-15,-12.9297
7.609,-0.0996629,-0.00820385,8.15613e-18,-8.15613e-17,7.61758e-17,-1.48867,-0.00268748,0.0326483,2.84476e-18,-7.27735e-18,2.79448e-17,-0.327588,-18.9287,261.216,2.27584e-14,-5.82188e-16,2.2351e-15,-26.2075,-0.0996641,0.0917961,8.15613e-18,1.5708,9.58412e-17,-1.20706,-0.00268748,0.0326483,2.84476e-18,7.3108e-18,1.64077e-17,-0.160934,-21.2638,261.201,2.27583e-14,5.85318e-16,1.31305e-15,-12.8747,-0.0996641,0.0917961,8.15613e-18,1.5708,7.61773e-17,-1.48865,-0.00268748,0.0326483,2.84476e-18,-7.27735e-18,2.79448e-17,-0.327588,-23.9537,261.172,2.27579e-14,-5.82642e-16,2.23623e-15,-26.207,-0.0996644,0.0917963,8.15614e-18,-5.71794e-17,9.58413e-17,-1.20706,-0.00268748,0.0326483,2.84476e-18,7.3108e-18,1.64077e-17,-0.160934,-21.6187,261.187,2.27581e-14,5.84864e-16,1.31131e-15,-12.8659
7.619,-0.0996893,-0.0078773,8.18457e-18,-8.18457e-17,7.61256e-17,-1.49194,-0.00258085,0.0326613,2.8449e-18,-7.31868e-18,2.79593e-17,-0.327631,-18.0755,261.318,2.27594e-14,-5.85494e-16,2.23626e-15,-26.2109,-0.0996904,0.0921227,8.18457e-18,1.5708,9.59678e-17,-1.20866,-0.00258085,0.0326613,2.8449e-18,7.35214e-18,1.6328e-17,-0.160133,-20.4106,261.304,2.27593e-14,5.88627e-16,1.30667e-15,-12.8106,-0.0996904,0.0921227,8.18457e-18,1.5708,7.6127e-17,-1.49192,-0.00258085,0.0326613,2.8449e-18,-7.31868e-18,2.79593e-17,-0.327631,-23.1008,261.276,2.27591e-14,-5.85949e-16,2.23739e-15,-26.2105,-0.0996907,0.0921228,8.18459e-18,-5.73064e-17,9.5968e-17,-1.20866,-0.00258085,0.0326613,2.8449e-18,7.35214e-18,1.6328e-17,-0.160133,-20.7656,261.29,2.27592e-14,5.88171e-16,1.30493e-15,-12.8018
7.629,-0.0997145,-0.00755063,8.21302e-18,-8.21302e-17,7.6074e-17,-1.49522,-0.00247413,0.0326737,2.84497e-18,-7.3601e-18,2.79739e-17,-0.327672,-17.2216,261.416,2.27599e-14,-5.88808e-16,2.23742e-15,-26.2142,-0.0997157,0.0924494,8.21302e-18,1.5708,9.60944e-17,-1.21026,-0.00247413,0.0326737,2.84498e-18,7.39359e-18,1.62478e-17,-0.159328,-19.5568,261.403,2.27599e-14,5.91944e-16,1.30025e-15,-12.7462,-0.0997157,0.0924494,8.21302e-18,1.5708,7.60754e-17,-1.4952,-0.00247413,0.0326737,2.84498e-18,-7.36011e-18,2.79739e-17,-0.327672,-22.2471,261.376,2.27598e-14,-5.89265e-16,2.23856e-15,-26.2138,-0.099716,0.0924495,8.21303e-18,-5.74326e-17,9.60945e-17,-1.21026,-0.00247413,0.0326737,2.84498e-18,7.39359e-18,1.62478e-17,-0.159328,-19.9119,261.39,2.27598e-14,5.91487e-16,1.2985e-15,-12.7373
7.639,-0.0997387,-0.00722383,8.24147e-18,-8.24147e-17,7.6021e-17,-1.4985,-0.00236734,0.0326856,2.845e-18,-7.40164e-18,2.79884e-17,-0.327712,-16.367,261.51,2.276e-14,-5.92131e-16,2.23858e-15,-26.2174,-0.0997399,0.0927762,8.24147e-18,1.5708,9.62209e-17,-1.21185,-0.00236734,0.0326856,2.845e-18,7.43515e-18,1.6167e-17,-0.158518,-18.7024,261.498,2.276e-14,5.9527e-16,1.29379e-15,-12.6814,-0.0997399,0.0927762,8.24147e-18,1.5708,7.60225e-17,-1.49848,-0.00236734,0.0326856,2.845e-18,-7.40164e-18,2.79884e-17,-0.327712,-21.3929,261.472,2.276e-14,-5.92589e-16,2.23972e-15,-26.217,-0.0997402,0.0927763,8.24148e-18,-5.75582e-17,9.6221e-17,-1.21185,-0.00236734,0.0326856,2.845e-18,7.43515e-18,1.6167e-17,-0.158518,-19.0575,261.485,2.276e-14,5.94812e-16,1.29204e-15,-12.6725
7.649,-0.0997619,-0.00689692,8.26992e-18,-8.26992e-17,7.59668e-17,-1.50177,-0.00226046,0.0326969,2.84496e-18,-7.44328e-18,2.80029e-17,-0.32775,-15.5119,261.6,2.27595e-14,-5.95463e-16,2.23974e-15,-26.2204,-0.0997631,0.0931031,8.26992e-18,1.5708,9.63472e-17,-1.21343,-0.00226047,0.032697,2.84496e-18,7.47682e-18,1.60858e-17,-0.157704,-17.8473,261.588,2.27596e-14,5.98604e-16,1.28729e-15,-12.6163,-0.0997631,0.0931031,8.26992e-18,1.5708,7.59682e-17,-1.50175,-0.00226047,0.032697,2.84496e-18,-7.44328e-18,2.80029e-17,-0.32775,-20.538,261.563,2.27598e-14,-5.95921e-16,2.24089e-15,-26.22,-0.0997633,0.0931032,8.26993e-18,-5.76831e-17,9.63473e-17,-1.21343,-0.00226047,0.032697,2.84496e-18,7.47682e-18,1.60858e-17,-0.157704,-18.2025,261.576,2.27597e-14,5.98145e-16,1.28554e-15,-12.6073
7.659,-0.0997839,-0.00656989,8.29837e-18,-8.29837e-17,7.59112e-17,-1.50505,-0.00215352,0.0327078,2.84487e-18,-7.48503e-18,2.80175e-17,-0.327786,-14.6562,261.686,2.27587e-14,-5.98803e-16,2.2409e-15,-26.2233,-0.0997851,0.0934301,8.29837e-18,1.5708,9.64735e-17,-1.215,-0.00215352,0.0327078,2.84487e-18,7.51859e-18,1.6004e-17,-0.156886,-16.9917,261.674,2.27588e-14,6.01947e-16,1.28075e-15,-12.5509,-0.0997851,0.0934301,8.29837e-18,1.5708,7.59126e-17,-1.50503,-0.00215352,0.0327078,2.84487e-18,-7.48503e-18,2.80175e-17,-0.327786,-19.6825,261.651,2.27591e-14,-5.99262e-16,2.24205e-15,-26.2229,-0.0997854,0.0934302,8.29838e-18,-5.78073e-17,9.64736e-17,-1.215,-0.00215352,0.0327078,2.84487e-18,7.51859e-18,1.6004e-17,-0.156886,-17.347,261.663,2.2759e-14,6.01487e-16,1.27899e-15,-12.5418
7.669,-0.0998049,-0.00624276,8.32682e-18,-8.32682e-17,7.58542e-17,-1.50833,-0.00204651,0.0327181,2.84472e-18,-7.52689e-18,2.8032e-17,-0.327821,-13.7999,261.767,2.27573e-14,-6.02151e-16,2.24206e-15,-26.226,-0.0998061,0.0937572,8.32682e-18,1.5708,9.65997e-17,-1.21657,-0.00204651,0.0327181,2.84472e-18,7.56047e-18,1.59217e-17,-0.156063,-16.1355,261.756,2.27576e-14,6.05298e-16,1.27416e-15,-12.4851,-0.0998061,0.0937572,8.32682e-18,1.5708,7.58557e-17,-1.50831,-0.00204651,0.0327181,2.84472e-18,-7.52689e-18,2.8032e-17,-0.327821,-18.8265,261.734,2.2758e-14,-6.02612e-16,2.24321e-15,-26.2256,-0.0998064,0.0937574,8.32683e-18,-5.79308e-17,9.65998e-17,-1.21657,-0.00204651,0.0327181,2.84472e-18,7.56046e-18,1.59217e-17,-0.156063,-16.4909,261.745,2.27578e-14,6.04837e-16,1.2724e-15,-12.476
7.679,-0.0998249,-0.00591553,8.35527e-18,-8.35527e-17,7.57959e-17,-1.51161,-0.00193943,0.0327279,2.84451e-18,-7.56884e-18,2.80465e-17,-0.327853,-12.9431,261.844,2.27555e-14,-6.05508e-16,2.24322e-15,-26.2286,-0.0998261,0.0940845,8.35527e-18,1.5708,9.67258e-17,-1.21812,-0.00193943,0.0327279,2.84451e-18,7.60245e-18,1.58389e-17,-0.155237,-15.2788,261.834,2.27558e-14,6.08658e-16,1.26754e-15,-12.4189,-0.0998261,0.0940845,8.35527e-18,1.5708,7.57974e-17,-1.51159,-0.00193943,0.0327279,2.84451e-18,-7.56885e-18,2.80465e-17,-0.327853,-17.9699,261.813,2.27564e-14,-6.0597e-16,2.24437e-15,-26.2283,-0.0998263,0.0940846,8.35528e-18,-5.80535e-17,9.67259e-17,-1.21813,-0.00193943,0.0327279,2.84451e-18,7.60245e-18,1.58389e-17,-0.155236,-15.6342,261.823,2.27561e-14,6.08196e-16,1.26578e-15,-12.4098
7.689,-0.0998437,-0.00558821,8.38371e-18,-8.38371e-17,7.57363e-17,-1.51489,-0.00183228,0.0327372,2.84424e-18,-7.61091e-18,2.8061e-17,-0.327884,-12.0859,261.917,2.27533e-14,-6.08873e-16,2.24438e-15,-26.2311,-0.0998449,0.0944118,8.38371e-18,1.5708,9.68518e-17,-1.21967,-0.00183229,0.0327372,2.84424e-18,7.64453e-18,1.57556e-17,-0.154405,-14.4216,261.907,2.27536e-14,6.12026e-16,1.26087e-15,-12.3524,-0.0998449,0.0944118,8.38371e-18,1.5708,7.57378e-17,-1.51487,-0.00183229,0.0327372,2.84424e-18,-7.61091e-18,2.8061e-17,-0.327884,-17.1128,261.887,2.27543e-14,-6.09336e-16,2.24553e-15,-26.2307,-0.0998452,0.0944119,8.38372e-18,-5.81756e-17,9.68519e-17,-1.21967,-0.00183229,0.0327372,2.84424e-18,7.64453e-18,1.57556e-17,-0.154405,-14.7771,261.898,2.2754e-14,6.11562e-16,1.25911e-15,-12.3433
7.699,-0.0998615,-0.00526079,8.41215e-18,-8.41215e-17,7.56753e-17,-1.51816,-0.00172508,0.0327459,2.84392e-18,-7.65307e-18,2.80754e-17,-0.327913,-11.2281,261.986,2.27505e-14,-6.12246e-16,2.24553e-15,-26.2334,-0.0998627,0.0947392,8.41215e-18,1.5708,9.69777e-17,-1.22121,-0.00172508,0.0327459,2.84392e-18,7.68672e-18,1.56718e-17,-0.15357,-13.5639,261.977,2.2751e-14,6.15402e-16,1.25416e-15,-12.2856,-0.0998627,0.0947392,8.41215e-18,1.5708,7.56768e-17,-1.51815,-0.00172508,0.0327459,2.84392e-18,-7.65308e-18,2.80754e-17,-0.327913,-16.2553,261.958,2.27517e-14,-6.1271e-16,2.24669e-15,-26.2331,-0.099863,0.0947393,8.41216e-18,-5.82968e-17,9.69778e-17,-1.22121,-0.00172509,0.0327459,2.84392e-18,7.68672e-18,1.56718e-17,-0.15357,-13.9195,261.968,2.27514e-14,6.14937e-16,1.2524e-15,-12.2764
7.709,-0.0998782,-0.00493329,8.44059e-18,-8.44059e-17,7.5613e-17,-1.52144,-0.00161783,0.0327541,2.84353e-18,-7.69534e-18,2.80899e-17,-0.327941,-10.3699,262.051,2.27473e-14,-6.15627e-16,2.24669e-15,-26.2355,-0.0998794,0.0950667,8.44059e-18,1.5708,9.71036e-17,-1.22274,-0.00161783,0.0327541,2.84353e-18,7.72901e-18,1.55874e-17,-0.15273,-12.7058,262.042,2.27478e-14,6.18787e-16,1.24741e-15,-12.2184,-0.0998794,0.0950667,8.44059e-18,1.5708,7.56145e-17,-1.52142,-0.00161783,0.0327541,2.84353e-18,-7.69534e-18,2.80899e-17,-0.327941,-15.3973,262.024,2.27487e-14,-6.16093e-16,2.24785e-15,-26.2352,-0.0998797,0.0950668,8.4406e-18,-5.84174e-17,9.71037e-17,-1.22275,-0.00161783,0.0327542,2.84354e-18,7.72901e-18,1.55874e-17,-0.15273,-13.0614,262.033,2.27483e-14,6.18321e-16,1.24565e-15,-12.2092
7.719,-0.0998939,-0.00460571,8.46902e-18,-8.46902e-17,7.55493e-17,-1.52472,-0.00151052,0.0327618,2.84309e-18,-7.73772e-18,2.81044e-17,-0.327966,-9.51136,262.111,2.27437e-14,-6.19017e-16,2.24785e-15,-26.2376,-0.0998951,0.0953943,8.46902e-18,1.5708,9.72293e-17,-1.22427,-0.00151052,0.0327618,2.84309e-18,7.7714e-18,1.55026e-17,-0.151886,-11.8473,262.103,2.27442e-14,6.22179e-16,1.24062e-15,-12.1509,-0.0998951,0.0953943,8.46902e-18,1.5708,7.55508e-17,-1.5247,-0.00151052,0.0327618,2.84309e-18,-7.73772e-18,2.81044e-17,-0.327966,-14.5389,262.086,2.27453e-14,-6.19484e-16,2.24901e-15,-26.2373,-0.0998953,0.0953944,8.46903e-18,-5.85372e-17,9.72294e-17,-1.22427,-0.00151052,0.0327618,2.84309e-18,7.7714e-18,1.55026e-17,-0.151886,-12.203,262.095,2.27448e-14,6.21712e-16,1.23885e-15,-12.1416
7.729,-0.0999084,-0.00427806,8.49745e-18,-8.49745e-17,7.54843e-17,-1.528,-0.00140316,0.032769,2.84259e-18,-7.78019e-18,2.81188e-17,-0.32799,-8.65239,262.167,2.27395e-14,-6.22415e-16,2.249e-15,-26.2395,-0.0999096,0.0957219,8.49745e-18,1.5708,9.73551e-17,-1.22578,-0.00140316,0.032769,2.84259e-18,7.8139e-18,1.54172e-17,-0.151038,-10.9884,262.16,2.27402e-14,6.2558e-16,1.23379e-15,-12.083,-0.0999096,0.0957219,8.49745e-18,1.5708,7.54858e-17,-1.52798,-0.00140316,0.032769,2.84259e-18,-7.78019e-18,2.81188e-17,-0.32799,-13.6801,262.144,2.27413e-14,-6.22883e-16,2.25017e-15,-26.2392,-0.0999099,0.0957221,8.49746e-18,-5.86562e-17,9.73552e-17,-1.22578,-0.00140316,0.032769,2.84259e-18,7.8139e-18,1.54172e-17,-0.151038,-11.3441,262.152,2.27408e-14,6.25112e-16,1.23202e-15,-12.0737
7.739,-0.0999219,-0.00395033,8.52587e-18,-8.52587e-17,7.54179e-17,-1.53128,-0.00129576,0.0327756,2.84203e-18,-7.82277e-18,2.81333e-17,-0.328012,-7.79307,262.219,2.27349e-14,-6.25821e-16,2.25015e-15,-26.2412,-0.0999231,0.0960497,8.52587e-18,1.5708,9.74807e-17,-1.22729,-0.00129576,0.0327756,2.84203e-18,7.8565e-18,1.53313e-17,-0.150185,-10.1291,262.212,2.27356e-14,6.28989e-16,1.22692e-15,-12.0148,-0.0999231,0.0960497,8.52587e-18,1.5708,7.54194e-17,-1.53126,-0.00129576,0.0327756,2.84203e-18,-7.82277e-18,2.81333e-17,-0.328012,-12.8209,262.198,2.27369e-14,-6.2629e-16,2.25133e-15,-26.241,-0.0999234,0.0960498,8.52588e-18,-5.87745e-17,9.74808e-17,-1.22729,-0.00129576,0.0327756,2.84203e-18,7.85649e-18,1.53313e-17,-0.150185,-10.4849,262.205,2.27363e-14,6.28519e-16,1.22514e-15,-12.0054
7.749,-0.0999344,-0.00362255,8.55429e-18,-8.55429e-17,7.53502e-17,-1.53456,-0.00118831,0.0327817,2.84141e-18,-7.86544e-18,2.81477e-17,-0.328033,-6.93343,262.267,2.27299e-14,-6.29235e-16,2.25131e-15,-26.2428,-0.0999355,0.0963775,8.55429e-18,1.5708,9.76063e-17,-1.22878,-0.00118831,0.0327817,2.84142e-18,7.89919e-18,1.52449e-17,-0.149328,-9.26949,262.26,2.27306e-14,6.32406e-16,1.22001e-15,-11.9463,-0.0999355,0.0963775,8.55429e-18,1.5708,7.53517e-17,-1.53454,-0.00118831,0.0327817,2.84142e-18,-7.86544e-18,2.81477e-17,-0.328033,-11.9614,262.247,2.27321e-14,-6.29705e-16,2.25248e-15,-26.2426,-0.0999358,0.0963776,8.5543e-18,-5.8892e-17,9.76064e-17,-1.22879,-0.00118831,0.0327817,2.84142e-18,7.89919e-18,1.52449e-17,-0.149328,-9.62533,262.254,2.27313e-14,6.31935e-16,1.21823e-15,-11.9368
7.759,-0.0999457,-0.0032947,8.5827e-18,-8.5827e-17,7.52811e-17,-1.53784,-0.00108083,0.0327873,2.84074e-18,-7.90822e-18,2.81621e-17,-0.328051,-6.07348,262.31,2.27243e-14,-6.32658e-16,2.25246e-15,-26.2443,-0.0999469,0.0967053,8.5827e-18,1.5708,9.77318e-17,-1.23027,-0.00108083,0.0327873,2.84074e-18,7.94199e-18,1.5158e-17,-0.148467,-8.40958,262.304,2.27251e-14,6.35831e-16,1.21305e-15,-11.8774,-0.0999469,0.0967053,8.5827e-18,1.5708,7.52826e-17,-1.53782,-0.00108083,0.0327873,2.84074e-18,-7.90822e-18,2.81621e-17,-0.328051,-11.1016,262.293,2.27267e-14,-6.33129e-16,2.25364e-15,-26.2441,-0.0999472,0.0967054,8.58271e-18,-5.90087e-17,9.77319e-17,-1.23028,-0.00108083,0.0327873,2.84074e-18,7.94199e-18,1.5158e-17,-0.148467,-8.76546,262.299,2.27259e-14,6.35359e-16,1.21127e-15,-11.8679
7.769,-0.099956,-0.0029668,8.61111e-18,-8.61111e-17,7.52106e-17,-1.54112,-0.000973312,0.0327923,2.84e-18,-7.9511e-18,2.81765e-17,-0.328068,-5.21327,262.349,2.27183e-14,-6.36088e-16,2.25361e-15,-26.2456,-0.0999572,0.0970332,8.61111e-18,1.5708,9.78572e-17,-1.23175,-0.000973313,0.0327924,2.84e-18,7.98489e-18,1.50706e-17,-0.147602,-7.54941,262.344,2.27192e-14,6.39263e-16,1.20606e-15,-11.8081,-0.0999572,0.0970332,8.61111e-18,1.5708,7.52122e-17,-1.54111,-0.000973313,0.0327924,2.84e-18,-7.9511e-18,2.81765e-17,-0.328068,-10.2414,262.334,2.27209e-14,-6.3656e-16,2.25479e-15,-26.2454,-0.0999574,0.0970333,8.61112e-18,-5.91247e-17,9.78573e-17,-1.23176,-0.000973313,0.0327924,2.84001e-18,7.98489e-18,1.50706e-17,-0.147602,-7.90532,262.339,2.272e-14,6.38791e-16,1.20427e-15,-11.7986
7.779,-0.0999652,-0.00263886,8.6395e-18,-8.6395e-17,7.51388e-17,-1.5444,-0.000865763,0.0327969,2.83921e-18,-7.99407e-18,2.8191e-17,-0.328083,-4.35281,262.384,2.27118e-14,-6.39526e-16,2.25476e-15,-26.2468,-0.0999664,0.0973611,8.6395e-18,1.5708,9.79826e-17,-1.23323,-0.000865764,0.0327969,2.83921e-18,8.02788e-18,1.49827e-17,-0.146732,-6.68898,262.38,2.27128e-14,6.42704e-16,1.19902e-15,-11.7386,-0.0999664,0.0973611,8.6395e-18,1.5708,7.51404e-17,-1.54439,-0.000865764,0.0327969,2.83921e-18,-7.99407e-18,2.8191e-17,-0.328083,-9.38109,262.37,2.27146e-14,-6.39999e-16,2.25595e-15,-26.2466,-0.0999666,0.0973613,8.63951e-18,-5.92399e-17,9.79827e-17,-1.23323,-0.000865764,0.0327969,2.83921e-18,8.02788e-18,1.49827e-17,-0.146732,-7.04493,262.375,2.27137e-14,6.4223e-16,1.19723e-15,-11.729
7.789,-0.0999733,-0.00231087,8.66789e-18,-8.66789e-17,7.50657e-17,-1.54769,-0.000758186,0.0328009,2.83836e-18,-8.03715e-18,2.82054e-17,-0.328096,-3.49214,262.415,2.27049e-14,-6.42972e-16,2.25591e-15,-26.2478,-0.0999745,0.0976891,8.66789e-18,1.5708,9.8108e-17,-1.23469,-0.000758187,0.0328009,2.83836e-18,8.07098e-18,1.48942e-17,-0.145858,-5.82833,262.411,2.27059e-14,6.46153e-16,1.19194e-15,-11.6686,-0.0999745,0.0976891,8.66789e-18,1.5708,7.50672e-17,-1.54767,-0.000758187,0.0328009,2.83836e-18,-8.03715e-18,2.82054e-17,-0.328096,-8.5205,262.403,2.27079e-14,-6.43446e-16,2.2571e-15,-26.2477,-0.0999747,0.0976893,8.6679e-18,-5.93543e-17,9.81081e-17,-1.23469,-0.000758187,0.0328009,2.83836e-18,8.07098e-18,1.48942e-17,-0.145858,-6.18431,262.407,2.27069e-14,6.45678e-16,1.19015e-15,-11.659
7.799,-0.0999803,-0.00198284,8.69627e-18,-8.69627e-17,7.49912e-17,-1.55097,-0.000650585,0.0328043,2.83744e-18,-8.08032e-18,2.82198e-17,-0.328108,-2.63128,262.442,2.26974e-14,-6.46426e-16,2.25706e-15,-26.2487,-0.0999815,0.0980172,8.69627e-18,1.5708,9.82333e-17,-1.23614,-0.000650586,0.0328043,2.83744e-18,8.11417e-18,1.48052e-17,-0.14498,-4.9675,262.438,2.26985e-14,6.49609e-16,1.18482e-15,-11.5984,-0.0999815,0.0980172,8.69627e-18,1.5708,7.49927e-17,-1.55095,-0.000650586,0.0328043,2.83744e-18,-8.08032e-18,2.82198e-17,-0.328108,-7.65971,262.431,2.27006e-14,-6.46901e-16,2.25826e-15,-26.2486,-0.0999818,0.0980173,8.69628e-18,-5.94678e-17,9.82334e-17,-1.23615,-0.000650586,0.0328043,2.83744e-18,8.11417e-18,1.48052e-17,-0.144979,-5.3235,262.435,2.26996e-14,6.49133e-16,1.18303e-15,-11.5887
7.809,-0.0999863,-0.00165478,8.72464e-18,-8.72464e-17,7.49153e-17,-1.55425,-0.000542963,0.0328072,2.83647e-18,-8.12359e-18,2.82341e-17,-0.328117,-1.77025,262.464,2.26895e-14,-6.49887e-16,2.25821e-15,-26.2495,-0.0999875,0.0983452,8.72464e-18,1.5708,9.83585e-17,-1.23759,-0.000542963,0.0328073,2.83647e-18,8.15746e-18,1.47158e-17,-0.144097,-4.1065,262.461,2.26907e-14,6.53073e-16,1.17766e-15,-11.5278,-0.0999875,0.0983452,8.72464e-18,1.5708,7.49168e-17,-1.55423,-0.000542963,0.0328073,2.83647e-18,-8.12359e-18,2.82341e-17,-0.328117,-6.79876,262.455,2.26929e-14,-6.50364e-16,2.25941e-15,-26.2494,-0.0999877,0.0983453,8.72465e-18,-5.95806e-17,9.83586e-17,-1.23759,-0.000542963,0.0328073,2.83647e-18,8.15746e-18,1.47158e-17,-0.144097,-4.46252,262.458,2.26918e-14,6.52597e-16,1.17587e-15,-11.518
